movie_id,title,genre,release_date,budget_million_usd,box_office_million_usd,rating
803,Movie_fd7c7c,Animation,2002-02-15,14.17,90.93,8.0
804,Movie_4b382a,Comedy,2002-02-03,50.86,78.33,7.3
805,Movie_840472,Romance,2002-03-19,25.95,68.71,9.0
806,Movie_a24158,Drama,2002-08-06,44.14,51.86,4.3
807,Movie_d9aa72,Horror,2002-10-28,46.66,93.3,4.9
808,Movie_9d5873,Horror,2002-03-14,46.25,116.02,8.3
809,Movie_9df3f8,Romance,2002-10-09,21.5,90.27,6.0
810,Movie_9d8ca5,Comedy,2002-09-06,21.31,46.09,4.7
811,Movie_24e8fd,Animation,2002-02-16,26.63,83.45,9.5
812,Movie_644a4e,Sci-Fi,2002-05-01,39.54,47.94,8.3
813,Movie_460b18,Horror,2002-08-02,22.34,26.85,6.2
814,Movie_201b72,Animation,2002-08-27,28.21,33.03,8.5
815,Movie_7b3efd,Comedy,2002-02-25,34.1,49.25,7.7
816,Movie_20337f,Romance,2002-12-16,16.43,63.12,8.3
817,Movie_fdb547,Action,2002-04-17,15.48,121.82,8.5
818,Movie_4b889f,Sci-Fi,2002-11-15,27.63,33.55,4.5
819,Movie_d5e864,Drama,2003-02-17,29.61,99.7,7.4
820,Movie_aa476e,Horror,2003-03-02,36.51,50.48,4.0
821,Movie_71d638,Comedy,2003-12-03,40.08,5.0,4.2
822,Movie_6fa449,Action,2003-01-26,13.51,44.83,9.0
823,Movie_f88161,Drama,2003-10-19,17.82,95.3,6.9
824,Movie_84c005,Thriller,2003-09-14,15.44,70.34,8.0
825,Movie_d8d97d,Comedy,2003-01-08,51.19,72.13,8.6
826,Movie_6605d5,Comedy,2003-04-23,28.2,99.86,9.2
827,Movie_e4578f,Drama,2003-12-21,30.24,28.91,8.8
828,Movie_c3f846,Action,2003-09-10,30.87,28.45,6.7
829,Movie_63d228,Thriller,2003-06-29,19.26,5.0,5.8
830,Movie_e8c987,Animation,2003-07-26,53.46,86.31,4.8
831,Movie_5be1fd,Animation,2003-10-30,36.17,76.87,6.2
832,Movie_12a795,Romance,2003-05-07,30.59,81.72,6.0
833,Movie_342233,Action,2003-02-25,13.42,24.51,7.1
834,Movie_4547f2,Sci-Fi,2003-08-02,12.57,11.87,7.7
835,Movie_40b454,Horror,2003-01-14,25.37,20.41,9.4
836,Movie_7d2665,Drama,2003-01-28,19.5,32.32,8.0
837,Movie_13d853,Romance,2003-03-19,13.99,106.62,7.5
838,Movie_fe5993,Thriller,2003-08-04,24.44,90.0,5.8
839,Movie_6fe5a8,Drama,2003-12-31,26.75,46.25,4.2
840,Movie_4d2660,Drama,2003-06-03,32.13,68.98,5.6
841,Movie_2974af,Action,2003-01-14,22.44,39.65,8.2
842,Movie_f09897,Horror,2003-07-06,14.89,70.93,5.1
843,Movie_496a19,Sci-Fi,2003-11-08,15.41,25.86,7.9
844,Movie_f3a40f,Animation,2003-01-07,48.19,82.51,7.2
845,Movie_03f519,Comedy,2003-01-03,11.22,34.51,4.9
846,Movie_d25e86,Comedy,2003-04-21,35.45,84.18,5.4
847,Movie_630a2a,Drama,2003-08-26,37.79,47.18,6.7
848,Movie_96b445,Animation,2003-12-29,28.18,36.3,6.3
849,Movie_2e6140,Animation,2003-08-27,56.52,108.39,8.3
850,Movie_57f1a5,Horror,2003-10-01,37.53,65.31,8.0
851,Movie_1f99cf,Thriller,2003-10-21,57.64,50.33,7.2
852,Movie_d70901,Thriller,2003-08-15,20.23,82.75,8.5
853,Movie_ce1bb7,Romance,2003-01-15,20.49,19.8,7.1
854,Movie_44b7ec,Action,2003-07-11,37.91,93.21,9.3
855,Movie_27122d,Horror,2003-04-29,26.08,55.82,5.2
856,Movie_8283bd,Horror,2003-01-28,55.28,78.02,7.9
857,Movie_375161,Action,2003-07-21,35.13,13.56,6.0
858,Movie_a8b7dd,Animation,2003-02-08,14.33,48.53,5.5
859,Movie_2be95d,Thriller,2003-09-30,3.95,60.14,5.0
860,Movie_55a168,Thriller,2003-08-19,28.83,90.91,7.0
861,Movie_c34c92,Animation,2003-03-27,28.66,80.41,5.2
862,Movie_53343a,Thriller,2003-05-06,34.71,48.23,5.1
863,Movie_833b9f,Drama,2003-10-27,48.16,69.54,9.4
864,Movie_cc7f25,Horror,2003-01-25,46.19,97.7,8.4
865,Movie_28e001,Comedy,2003-05-25,21.32,54.0,8.1
866,Movie_652e1e,Action,2003-01-13,10.59,50.73,8.4
867,Movie_ea795f,Thriller,2003-07-31,11.49,5.0,9.3
868,Movie_1be056,Romance,2003-01-25,18.95,51.63,7.2
869,Movie_7ba3a9,Thriller,2003-03-09,24.5,7.81,5.2
870,Movie_b86283,Thriller,2003-03-08,34.58,56.57,8.7
871,Movie_6aa928,Sci-Fi,2003-08-21,17.99,89.64,8.1
872,Movie_6f015b,Drama,2003-04-19,34.21,5.0,6.3
873,Movie_e8ec06,Action,2003-05-26,35.43,97.03,6.6
874,Movie_e015fc,Sci-Fi,2003-04-21,32.15,50.09,6.3
875,Movie_46722f,Sci-Fi,2004-04-20,13.07,59.19,9.1
876,Movie_3c2862,Romance,2004-09-20,37.02,44.93,5.9
877,Movie_f16573,Horror,2004-08-23,61.22,8.6,9.3
878,Movie_5d23e3,Romance,2004-03-23,33.69,36.51,9.0
879,Movie_04c683,Horror,2004-02-11,1.0,122.92,7.5
880,Movie_c7a854,Horror,2004-04-10,48.61,27.12,7.2
881,Movie_c0d21e,Action,2004-01-06,19.46,12.34,6.0
882,Movie_1aa208,Thriller,2004-06-28,63.99,64.24,4.1
883,Movie_7016ff,Action,2004-10-08,31.75,57.43,4.7
884,Movie_bf2571,Drama,2004-11-15,4.73,50.3,8.1
885,Movie_1267b6,Horror,2004-08-13,1.0,60.43,6.6
886,Movie_450686,Sci-Fi,2004-11-10,53.1,79.33,4.8
887,Movie_859bd1,Thriller,2004-12-30,46.59,42.39,5.5
888,Movie_dd1e8f,Comedy,2004-08-16,63.39,65.83,9.2
889,Movie_d4f958,Drama,2004-10-15,30.16,90.72,6.0
890,Movie_93552d,Action,2004-05-29,29.15,30.14,9.0
891,Movie_c47e70,Romance,2004-10-03,24.26,5.0,5.7
892,Movie_ae0901,Drama,2004-07-16,20.13,80.12,7.0
893,Movie_3a655c,Drama,2004-03-10,24.11,135.09,4.1
894,Movie_faa54c,Thriller,2004-04-21,33.26,59.78,6.9
895,Movie_e4bda1,Drama,2004-01-04,17.34,66.06,7.5
896,Movie_5029a3,Drama,2004-12-15,4.96,51.13,5.3
897,Movie_15d8ca,Comedy,2004-11-26,32.4,107.64,7.2
898,Movie_dd5125,Animation,2004-11-13,17.01,57.67,7.6
899,Movie_822fa7,Romance,2004-12-15,1.0,54.4,7.8
900,Movie_619361,Romance,2004-04-04,38.29,87.33,8.3
901,Movie_567a62,Romance,2004-05-31,13.38,45.47,5.7
902,Movie_c92b44,Horror,2004-11-06,39.93,21.46,7.1
903,Movie_595989,Sci-Fi,2004-05-16,39.57,86.47,9.4
904,Movie_10e5c3,Animation,2004-09-03,34.25,42.25,8.9
905,Movie_2a8754,Romance,2004-08-30,67.45,30.74,9.2
906,Movie_b1060e,Drama,2004-01-31,27.93,123.0,6.1
907,Movie_0de6b5,Drama,2004-02-09,25.72,54.64,8.3
908,Movie_a86271,Romance,2004-08-16,40.26,74.83,7.4
909,Movie_b23053,Thriller,2004-02-05,29.17,60.89,4.5
910,Movie_729140,Romance,2004-08-10,47.41,33.41,8.5
911,Movie_e0defb,Drama,2004-01-06,10.97,80.68,7.7
912,Movie_5147f3,Horror,2004-11-17,11.22,69.44,5.1
913,Movie_af00b9,Action,2004-08-07,41.49,40.22,4.4
914,Movie_609b67,Action,2004-03-15,12.53,73.0,8.6
915,Movie_7e8d51,Animation,2004-01-04,39.14,44.57,4.4
916,Movie_2452fe,Animation,2004-11-30,35.55,26.87,4.5
917,Movie_ef08fd,Romance,2004-05-13,19.58,23.83,6.4
918,Movie_aa2223,Comedy,2004-04-27,35.51,68.1,4.7
919,Movie_d1fb39,Romance,2004-04-03,11.48,48.52,9.0
920,Movie_9d288b,Thriller,2004-03-02,15.0,105.05,6.6
921,Movie_e04e13,Romance,2004-07-12,26.44,58.71,7.1
922,Movie_770ed5,Animation,2004-11-30,31.18,36.44,9.1
923,Movie_3caf2c,Action,2004-07-21,25.45,64.73,6.9
924,Movie_3faa78,Drama,2004-01-26,36.5,21.17,5.9
925,Movie_1d90ce,Romance,2004-06-21,35.83,57.48,8.4
926,Movie_b79406,Drama,2004-10-26,52.94,69.58,6.4
927,Movie_94d677,Drama,2004-05-12,28.57,65.87,5.8
928,Movie_517171,Comedy,2004-11-21,47.92,99.08,8.0
929,Movie_6cbcd1,Drama,2004-04-27,43.81,137.93,8.4
930,Movie_656682,Action,2004-11-19,64.41,80.14,8.4
931,Movie_d89989,Horror,2004-10-01,28.09,95.36,9.4
932,Movie_97cefa,Horror,2004-07-30,23.69,136.3,8.3
933,Movie_f1b1d5,Sci-Fi,2004-08-12,48.87,29.81,8.2
934,Movie_079206,Thriller,2004-01-20,35.78,63.92,8.7
935,Movie_6bae8d,Romance,2004-04-22,49.22,45.66,4.0
936,Movie_c33bf1,Thriller,2004-05-19,40.75,85.28,6.0
937,Movie_31c1af,Action,2004-02-16,1.0,68.15,8.1
938,Movie_a4ea91,Drama,2005-01-01,35.64,35.45,7.3
939,Movie_5855cc,Horror,2005-03-31,34.67,60.33,5.0
940,Movie_0c8f7b,Thriller,2005-05-22,32.0,91.41,5.7
941,Movie_c0ca34,Action,2005-11-16,28.02,20.89,5.9
942,Movie_c424ac,Horror,2005-02-07,6.12,36.08,7.1
943,Movie_3d05b8,Drama,2005-10-20,43.11,31.58,8.6
944,Movie_a9117a,Thriller,2005-05-19,35.61,69.79,9.1
945,Movie_c3dbf1,Horror,2005-12-22,46.53,97.22,8.1
946,Movie_403eee,Romance,2005-11-29,6.92,5.0,8.6
947,Movie_55d443,Animation,2005-09-16,37.61,62.83,6.6
948,Movie_f52e1c,Romance,2005-06-10,26.48,32.27,6.1
949,Movie_8e83e1,Sci-Fi,2005-06-27,32.16,90.16,6.2
950,Movie_48883b,Sci-Fi,2005-01-10,26.65,52.89,7.4
951,Movie_20bc77,Horror,2005-09-18,38.15,63.92,4.7
952,Movie_ea3a88,Animation,2005-05-18,27.56,59.96,7.2
953,Movie_f3b120,Action,2005-06-21,14.22,93.73,7.7
954,Movie_e3983b,Romance,2005-01-13,31.3,121.46,6.4
955,Movie_72d454,Action,2005-06-17,26.79,25.96,9.2
956,Movie_0fc790,Animation,2005-05-10,28.75,31.42,7.3
957,Movie_e933a8,Action,2005-03-25,1.0,69.64,5.2
958,Movie_4385b6,Animation,2005-11-17,40.24,35.51,6.6
959,Movie_8d46a4,Horror,2005-11-15,25.28,88.01,7.7
960,Movie_13b940,Action,2005-04-11,9.78,92.82,5.8
961,Movie_3f74ce,Romance,2005-11-25,43.84,43.6,4.4
962,Movie_2e5a2e,Drama,2005-09-30,39.55,37.09,7.2
963,Movie_5897f2,Sci-Fi,2005-09-22,25.09,51.76,9.2
964,Movie_ad85eb,Drama,2005-02-07,12.72,63.12,6.7
965,Movie_55ff0c,Action,2005-04-04,32.67,69.45,9.0
966,Movie_d5f886,Drama,2005-04-05,31.85,5.0,8.6
967,Movie_3bd6c6,Romance,2005-11-01,43.87,30.98,4.8
968,Movie_fc27b9,Romance,2005-03-10,23.34,47.88,7.9
969,Movie_32c853,Action,2005-11-14,47.92,36.09,6.4
970,Movie_042e85,Horror,2005-08-24,21.9,5.0,5.4
971,Movie_16e32d,Drama,2005-11-30,9.81,5.0,7.8
972,Movie_dc9b1c,Horror,2005-05-17,13.02,20.84,8.1
973,Movie_db0d56,Horror,2005-03-17,29.06,56.54,5.0
974,Movie_cb4a98,Animation,2005-02-04,29.02,46.91,9.0
975,Movie_c5b7e8,Comedy,2005-01-01,34.92,41.05,8.1
976,Movie_86c75d,Action,2005-10-23,28.64,83.9,9.1
977,Movie_fccdc3,Sci-Fi,2005-11-16,44.66,83.88,5.7
978,Movie_d851a8,Romance,2005-03-01,26.08,64.5,9.2
979,Movie_6d0795,Romance,2005-11-16,1.0,63.6,6.0
980,Movie_0565f9,Action,2005-12-15,28.18,34.3,4.3
981,Movie_63f455,Animation,2005-11-24,1.0,37.89,8.2
982,Movie_2dc567,Thriller,2005-09-24,34.07,8.77,7.9
983,Movie_ea1b77,Thriller,2005-12-27,45.86,52.48,7.3
984,Movie_a4ab3e,Thriller,2005-08-17,15.21,83.57,6.7
985,Movie_285d4e,Animation,2005-09-27,51.28,100.63,4.2
986,Movie_605e50,Sci-Fi,2005-11-12,42.64,52.66,7.4
987,Movie_9db385,Romance,2005-10-13,48.1,74.75,6.3
988,Movie_32f023,Action,2005-10-18,32.84,5.0,7.1
989,Movie_59ca96,Animation,2005-08-01,15.11,47.01,6.4
990,Movie_d9eed8,Romance,2005-06-14,41.71,46.31,9.3
991,Movie_9f33bd,Horror,2005-01-05,20.63,104.74,7.3
992,Movie_1a7b18,Drama,2005-12-05,31.77,71.79,8.1
993,Movie_03dc5b,Drama,2005-03-19,27.43,74.83,9.1
994,Movie_a65b5a,Animation,2005-03-03,46.87,73.27,7.3
995,Movie_6f6b76,Romance,2005-05-12,40.95,61.36,4.1
996,Movie_9462e7,Comedy,2005-03-30,28.79,105.97,4.2
997,Movie_ee9ac4,Sci-Fi,2005-08-25,1.0,5.0,7.9
998,Movie_e5ef75,Thriller,2006-11-24,20.47,64.39,5.5
999,Movie_1281ec,Sci-Fi,2006-10-22,40.56,93.89,7.2
1000,Movie_7bfd45,Sci-Fi,2006-04-14,34.2,5.0,5.1
1001,Movie_26901c,Animation,2006-01-14,7.45,85.14,5.5
1002,Movie_24dfa5,Horror,2006-10-15,2.9,37.17,6.8
1003,Movie_765f5e,Sci-Fi,2006-06-28,32.93,63.29,9.4
1004,Movie_59e424,Drama,2006-05-05,14.14,36.59,7.4
1005,Movie_635418,Horror,2006-12-19,15.59,88.77,9.1
1006,Movie_74a335,Action,2006-01-23,40.09,51.35,9.3
1007,Movie_23c26d,Sci-Fi,2006-03-04,48.03,85.37,5.1
1008,Movie_04974f,Sci-Fi,2006-05-23,18.74,73.06,5.7
1009,Movie_00d8ae,Action,2006-06-02,29.33,36.19,8.2
1010,Movie_71fcbf,Sci-Fi,2006-05-25,28.89,75.06,8.8
1011,Movie_1b46cb,Action,2006-08-13,27.54,40.09,6.9
1012,Movie_ee6f07,Horror,2006-11-05,30.61,61.92,9.5
1013,Movie_97aa9e,Drama,2006-04-14,41.35,50.8,4.1
1014,Movie_d3b38e,Action,2006-04-14,19.89,87.0,5.6
1015,Movie_2dff81,Comedy,2006-02-08,7.12,76.21,7.4
1016,Movie_ba7e2a,Animation,2006-07-17,55.35,59.08,6.6
1017,Movie_5ff5e1,Animation,2006-05-14,46.34,39.43,4.6
1018,Movie_c2377a,Action,2006-03-08,13.45,21.93,6.0
1019,Movie_27939c,Animation,2006-06-28,32.03,64.07,4.1
1020,Movie_fec039,Sci-Fi,2006-02-11,45.16,41.03,7.5
1021,Movie_b5c081,Thriller,2006-01-15,41.24,5.0,8.9
1022,Movie_57f4c7,Thriller,2006-04-21,36.93,20.1,8.9
1023,Movie_435f3a,Animation,2006-06-06,27.45,108.78,7.8
1024,Movie_09c5a1,Horror,2006-10-16,55.91,40.2,6.6
1025,Movie_9a21c6,Romance,2006-08-19,33.31,92.46,6.8
1026,Movie_8c6f87,Horror,2006-06-06,22.28,49.3,4.8
1027,Movie_0e0f0c,Romance,2006-02-07,43.07,97.19,5.9
1028,Movie_147fa8,Thriller,2006-04-07,31.44,95.01,5.0
1029,Movie_726f66,Thriller,2006-10-16,35.25,35.23,8.5
1030,Movie_351ba9,Action,2006-09-11,33.05,5.0,9.0
1031,Movie_4e5ada,Drama,2006-07-15,37.45,5.0,7.0
1032,Movie_b9adcf,Comedy,2006-03-27,15.32,35.74,8.0
1033,Movie_9d54e8,Horror,2006-11-18,8.23,116.69,4.7
1034,Movie_f31ff0,Sci-Fi,2006-01-10,51.51,47.68,7.3
1035,Movie_4af7d5,Romance,2006-01-05,33.74,64.36,7.9
1036,Movie_d98698,Animation,2006-05-03,41.56,99.1,6.5
1037,Movie_9730f9,Sci-Fi,2006-11-26,3.6,63.31,5.3
1038,Movie_5794b7,Drama,2006-12-19,46.0,62.28,8.8
1039,Movie_37f4d1,Romance,2006-04-28,22.18,78.68,8.1
1040,Movie_b82bed,Horror,2006-10-21,17.91,68.67,8.9
1041,Movie_b5b760,Action,2006-06-08,29.05,57.02,8.5
1042,Movie_e1c0ea,Sci-Fi,2006-10-30,15.33,38.36,9.4
1043,Movie_4f6bfb,Drama,2006-08-16,29.97,62.35,5.1
1044,Movie_a7ee30,Horror,2006-12-31,27.95,92.83,4.5
1045,Movie_29588f,Thriller,2006-08-04,45.91,113.46,5.9
1046,Movie_130fc7,Thriller,2006-07-03,52.7,68.77,4.7
1047,Movie_5ce077,Horror,2006-01-15,52.22,82.65,6.9
1048,Movie_ae6697,Horror,2006-06-06,1.0,68.09,7.5
1049,Movie_0169e4,Horror,2006-05-16,15.97,57.38,7.2
1050,Movie_d11f7d,Romance,2006-09-18,1.0,75.43,5.4
1051,Movie_be1ebf,Horror,2006-06-06,12.1,95.68,9.0
1052,Movie_81f1d6,Sci-Fi,2006-02-16,20.26,33.41,4.1
1053,Movie_ce2160,Drama,2006-11-20,36.16,16.46,5.9
1054,Movie_797213,Romance,2006-11-28,22.2,44.01,8.0
1055,Movie_3c5450,Horror,2006-06-22,22.62,66.35,8.2
1056,Movie_42397c,Comedy,2006-05-10,32.73,86.1,6.3
1057,Movie_b50ed1,Animation,2006-04-05,4.36,30.31,4.1
1058,Movie_f044d9,Comedy,2006-04-25,17.42,5.0,7.4
1059,Movie_496a25,Drama,2006-08-31,22.45,44.72,4.3
1060,Movie_0f765d,Thriller,2006-10-19,26.96,54.18,4.6
1061,Movie_0995fb,Action,2006-10-09,31.15,25.13,7.6
1062,Movie_f0092b,Action,2006-10-26,52.51,37.32,5.7
1063,Movie_1bcbaa,Animation,2006-10-10,43.63,86.02,5.9
1064,Movie_4e549a,Thriller,2006-03-10,18.46,62.34,6.7
1065,Movie_470e39,Romance,2007-05-28,26.08,70.37,9.4
1066,Movie_5cec40,Romance,2007-01-11,25.06,49.33,9.3
1067,Movie_efa019,Romance,2007-09-11,22.29,37.38,6.3
1068,Movie_32c7c4,Action,2007-11-26,34.09,49.11,5.5
1069,Movie_a44c4d,Comedy,2007-12-26,2.1,74.97,5.7
1070,Movie_2bb0be,Action,2007-02-07,43.21,15.26,5.5
1071,Movie_aca30e,Sci-Fi,2007-05-14,55.4,109.51,6.9
1072,Movie_41fd3e,Horror,2007-07-19,25.95,77.25,7.3
1073,Movie_fc9d37,Romance,2007-01-23,25.66,43.92,6.7
1074,Movie_03fbd3,Comedy,2007-10-30,32.36,84.4,6.2
1075,Movie_6bcd00,Drama,2007-12-12,45.29,96.67,5.2
1076,Movie_dfdec3,Animation,2007-10-29,25.14,50.09,6.7
1077,Movie_20634a,Drama,2007-12-29,44.01,53.5,5.9
1078,Movie_379479,Horror,2007-08-06,37.33,104.8,7.0
1079,Movie_025dd6,Comedy,2007-05-21,65.42,123.57,7.7
1080,Movie_b181a6,Action,2007-04-14,25.07,60.88,7.5
1081,Movie_46eb6c,Action,2007-07-29,1.0,25.25,6.5
1082,Movie_69f294,Sci-Fi,2007-04-21,8.51,45.88,7.1
1083,Movie_64c05c,Sci-Fi,2007-04-14,30.18,90.99,5.6
1084,Movie_5dda85,Action,2007-11-12,45.42,29.09,4.1
1085,Movie_be272d,Drama,2007-06-20,20.21,53.75,7.4
1086,Movie_d0426e,Animation,2007-12-22,26.54,68.78,5.4
1087,Movie_f54e4c,Romance,2007-11-20,40.27,32.32,7.7
1088,Movie_f64453,Drama,2007-05-13,15.52,92.89,8.1
1089,Movie_594e78,Animation,2007-10-20,20.83,80.82,9.0
1090,Movie_fe1bc8,Sci-Fi,2007-11-24,12.48,120.29,9.3
1091,Movie_c48e3c,Horror,2007-05-07,47.67,83.44,4.1
1092,Movie_b42005,Animation,2007-04-16,53.13,31.17,9.4
1093,Movie_063872,Action,2007-04-02,6.31,75.91,7.8
1094,Movie_4dce5e,Sci-Fi,2007-10-14,27.87,89.64,7.5
1095,Movie_263866,Sci-Fi,2007-02-20,51.11,91.18,4.1
1096,Movie_421ecb,Romance,2007-01-29,35.98,36.69,8.7
1097,Movie_052361,Action,2007-10-23,22.66,33.11,4.8
1098,Movie_68a554,Romance,2007-10-24,6.81,25.81,8.6
1099,Movie_5c727e,Action,2007-08-02,47.29,108.14,4.1
1100,Movie_c480af,Romance,2007-09-24,35.41,78.69,7.6
1101,Movie_ade62e,Animation,2007-09-14,7.91,35.36,6.4
1102,Movie_ae8fdf,Drama,2007-10-29,47.85,63.82,5.1
1103,Movie_a32004,Horror,2007-04-11,5.99,56.29,4.6
1104,Movie_7d82dd,Horror,2007-12-12,26.69,30.82,6.4
1105,Movie_c69a02,Action,2007-04-20,26.03,61.09,4.7
1106,Movie_81b592,Comedy,2007-07-01,54.28,65.72,6.7
1107,Movie_afa3b2,Thriller,2007-11-09,26.08,117.94,7.4
1108,Movie_0db372,Sci-Fi,2007-01-01,26.03,40.33,8.6
1109,Movie_e51ef9,Sci-Fi,2007-11-15,9.55,8.72,7.7
1110,Movie_3cbef1,Action,2007-02-24,20.39,28.53,4.4
1111,Movie_ebe628,Animation,2007-05-29,17.74,33.22,5.7
1112,Movie_20866d,Romance,2007-11-05,18.52,47.19,5.6
1113,Movie_10ab7a,Comedy,2007-05-17,30.09,28.6,9.0
1114,Movie_d19d5c,Drama,2007-07-21,1.0,84.66,8.8
1115,Movie_64ea16,Romance,2007-11-09,7.35,26.52,6.0
1116,Movie_85310b,Romance,2007-04-27,28.33,60.6,4.4
1117,Movie_a28a7e,Action,2007-06-03,31.82,120.01,8.9
1118,Movie_86c239,Action,2007-10-18,26.5,76.61,8.9
1119,Movie_81756e,Animation,2007-03-04,29.39,73.52,8.7
1120,Movie_eee536,Sci-Fi,2007-09-01,23.86,115.72,8.6
1121,Movie_d0f819,Action,2007-01-25,29.72,97.37,6.6
1122,Movie_b2e27b,Action,2007-03-31,36.51,76.95,5.0
1123,Movie_d0b98a,Action,2007-03-16,36.41,50.68,6.6
1124,Movie_203d09,Animation,2007-10-21,19.67,59.32,6.7
1125,Movie_c5ecd9,Sci-Fi,2007-07-29,43.73,57.86,6.7
1126,Movie_734418,Drama,2007-12-13,32.36,47.96,7.0
1127,Movie_cdbfc1,Drama,2007-01-17,48.48,66.36,5.4
1128,Movie_439d9b,Thriller,2007-05-08,51.49,70.52,6.0
1129,Movie_a60439,Thriller,2008-06-27,8.36,22.66,6.4
1130,Movie_1a04c8,Action,2008-06-30,17.11,108.96,4.7
1131,Movie_faa78c,Thriller,2008-05-31,42.2,72.29,6.5
1132,Movie_bcf67d,Sci-Fi,2008-01-25,5.03,52.12,8.5
1133,Movie_3b659c,Animation,2008-06-28,51.3,66.64,8.6
1134,Movie_590739,Drama,2008-07-16,24.84,87.91,6.3
1135,Movie_466496,Romance,2008-12-09,38.63,16.0,6.9
1136,Movie_673520,Drama,2008-06-09,28.25,56.85,4.2
1137,Movie_e66afd,Drama,2008-06-25,9.11,24.42,7.7
1138,Movie_74ee24,Sci-Fi,2008-10-11,45.83,139.71,6.2
1139,Movie_6b776d,Thriller,2008-03-03,71.26,64.15,6.5
1140,Movie_642940,Romance,2008-05-29,22.27,24.67,8.8
1141,Movie_c87c78,Sci-Fi,2008-06-02,25.16,167.98,6.5
1142,Movie_e45a5a,Action,2008-06-04,1.0,43.92,4.1
1143,Movie_aae4d0,Animation,2008-02-18,50.27,53.73,5.3
1144,Movie_962a04,Horror,2008-12-02,43.68,55.9,6.6
1145,Movie_5f8a4b,Drama,2008-03-24,4.0,34.56,6.3
1146,Movie_e335cd,Horror,2008-12-26,1.0,67.42,8.7
1147,Movie_036d40,Animation,2008-06-25,1.0,5.0,7.0
1148,Movie_ad3bc6,Animation,2008-05-27,39.68,92.58,7.8
1149,Movie_652deb,Sci-Fi,2008-04-27,41.17,26.17,6.6
1150,Movie_9a73d7,Sci-Fi,2008-12-07,16.15,47.54,6.4
1151,Movie_3ad319,Sci-Fi,2008-03-03,37.49,82.55,6.5
1152,Movie_c70cbf,Horror,2008-07-07,32.38,53.87,6.3
1153,Movie_f7e236,Sci-Fi,2008-12-25,24.49,55.09,7.0
1154,Movie_d12956,Animation,2008-02-18,44.55,29.64,5.4
1155,Movie_6514da,Action,2008-11-22,11.93,122.87,8.9
1156,Movie_c8d9d9,Sci-Fi,2008-09-13,47.21,75.94,5.8
1157,Movie_555c0c,Comedy,2008-08-11,19.07,27.52,4.8
1158,Movie_542460,Thriller,2008-05-20,56.72,65.35,4.5
1159,Movie_1f197b,Horror,2008-08-02,14.92,25.4,4.1
1160,Movie_c6b3a0,Comedy,2008-07-29,24.73,111.67,6.3
1161,Movie_d56a2d,Sci-Fi,2008-11-13,30.88,65.99,5.0
1162,Movie_7ad68e,Animation,2008-02-01,30.78,30.73,4.1
1163,Movie_559d9f,Action,2008-06-06,37.36,80.93,6.9
1164,Movie_7f77bd,Drama,2008-10-11,10.71,51.66,7.7
1165,Movie_aa6e24,Romance,2008-10-31,29.44,21.35,4.5
1166,Movie_5ba064,Thriller,2008-10-12,32.07,71.43,6.5
1167,Movie_87b345,Romance,2008-05-23,22.08,70.59,8.1
1168,Movie_8d9dc3,Sci-Fi,2008-01-19,36.06,94.13,9.4
1169,Movie_1e244b,Thriller,2008-01-18,9.8,61.94,7.7
1170,Movie_166a2d,Thriller,2008-09-13,25.1,63.21,5.3
1171,Movie_49534f,Action,2008-03-18,18.7,64.8,7.9
1172,Movie_90a2e5,Thriller,2008-06-23,25.15,107.86,7.3
1173,Movie_759717,Horror,2008-07-12,51.71,50.7,5.2
1174,Movie_36e4e5,Comedy,2008-04-22,52.0,74.08,8.7
1175,Movie_34137a,Comedy,2008-04-23,49.06,78.5,6.4
1176,Movie_db7d6e,Comedy,2008-08-09,23.07,70.49,9.3
1177,Movie_07278f,Horror,2008-06-14,43.61,49.56,8.0
1178,Movie_5fa7ee,Romance,2008-11-14,31.69,63.62,7.5
1179,Movie_621bda,Action,2008-05-11,30.68,57.19,8.0
1180,Movie_667166,Thriller,2008-09-20,28.84,118.78,6.6
1181,Movie_140e05,Horror,2008-02-24,56.38,46.27,6.8
1182,Movie_33a337,Comedy,2008-12-24,50.49,32.62,8.7
1183,Movie_267616,Sci-Fi,2008-05-10,41.17,59.81,7.7
1184,Movie_e8c3f4,Drama,2008-10-14,27.45,57.7,8.9
1185,Movie_3f09cb,Thriller,2008-09-22,30.59,65.91,8.9
1186,Movie_b2287b,Horror,2008-06-10,37.96,46.28,9.4
1187,Movie_64a89b,Animation,2008-03-27,22.18,63.31,7.9
1188,Movie_f08a0d,Horror,2008-02-24,44.07,63.89,6.8
1189,Movie_f0186d,Action,2009-10-15,16.18,87.18,4.9
1190,Movie_a86158,Action,2009-06-27,35.88,62.79,7.9
1191,Movie_ad47c3,Horror,2009-12-15,1.0,63.07,5.6
1192,Movie_8925ce,Comedy,2009-01-08,21.74,75.49,5.6
1193,Movie_be2878,Drama,2009-11-17,61.17,86.03,5.3
1194,Movie_9fb1b7,Thriller,2009-11-09,45.54,30.49,8.8
1195,Movie_ba87a2,Action,2009-09-04,53.03,22.43,8.8
1196,Movie_ee32cf,Thriller,2009-11-19,19.99,110.86,7.5
1197,Movie_db8f3d,Comedy,2009-09-12,31.56,81.12,6.6
1198,Movie_d166c4,Thriller,2009-11-24,49.23,53.42,7.7
1199,Movie_eb40ab,Sci-Fi,2009-02-23,39.5,60.59,7.3
